,index,xgboost_split_genre
514,645,60.89590922287721
515,3330,21.82917229906984
516,2382,24.36745582591152
517,3856,39.95386310102228
518,2861,14.529102803244768
519,872,26.173335832633597
520,1738,16.492198628538347
521,2151,40.29477164487011
522,3473,48.03649536221053
523,2836,22.405766336638152
524,3651,0.24873260930885976
525,119,3.2456432810686806
526,2290,10.41160329761334
527,2938,7.688026829974319
528,2965,57.39106137546847
529,147,0.7662962312505215
530,1568,10.997746783716877
531,2013,9.349247570617251
532,3493,76.54500212009154
533,1235,84.97933882169406
534,64,52.22746046653589
535,1764,61.827902325227825
536,673,33.00777142194295
537,2044,48.84178217618938
538,2192,30.98315057117111
539,2948,83.69722068808835
540,781,47.33484649966056
541,1772,63.363929843782955
542,2015,62.24304991284558
543,3359,20.186726815697455
544,1191,3.1238601713924368
545,1679,49.19380712915324
546,467,23.338896983036534
547,1741,18.26315529896692
548,3266,5.395345553306697
549,41,30.597833289755215
550,911,40.17382882642687
551,500,6.8934819845532616
552,1100,23.89790042499277
553,2102,75.77989449676409
554,233,37.5324321218863
555,2949,25.101982566229594
556,1323,4.012484155261404
557,1541,57.28803334254127
558,691,14.472019624626796
559,419,49.022621066626584
560,1752,28.5472069757937
561,2538,63.778920467552496
562,3659,15.239062665194396
563,1509,51.95340754702437
564,655,33.64319999810249
565,984,42.43651872972947
566,225,37.546368217065265
567,1715,32.22439596391348
568,3658,5.638562701969036
569,4329,76.25471296914591
570,384,27.08022468729348
571,2416,15.95831919538469
572,216,18.056396396277705
573,2649,23.913608407101208
574,1296,53.73095277423212
575,4160,14.77357395996603
576,1467,80.35710214097429
577,1672,9.662057734816415
578,2703,0.7028690444558094
579,315,35.06360543909909
580,1181,7.7216235509795865
581,3036,3.7490189559971867
582,1442,11.398811907956969
583,4406,95.14439417129893
584,99,0.6550995829416593
585,1007,29.215112028870607
586,200,20.678005910876607
587,2795,39.408228120925855
588,2349,28.673365064668985
589,2346,46.56613843108005
590,2505,42.01430283835944
591,3149,5.513946137033827
592,3831,4.726331222391849
593,3698,9.389442842825346
594,1516,61.05514589696833
595,1271,35.30772938978416
596,606,6.849154618723588
597,3093,29.297516478906715
598,2223,85.4419050499194
599,154,28.9065362579791
600,807,19.45946241869774
601,4261,83.79817955082812
602,43,24.283393274949617
603,2560,45.99988122966269
604,3298,59.40498039549462
605,3671,6.478921797209978
606,3450,23.79512857879876
607,3319,10.19657933961335
608,281,19.373313483037634
609,1668,5.312460427426117
610,2751,6.347947077127216
611,3243,35.869250985431194
612,3372,11.992903637027666
613,2328,54.22022296191946
614,184,20.976353604646476
615,4417,24.596367792463326
616,1803,29.72818135587937
617,2372,47.15367764502304
618,506,44.57848241705079
619,1852,31.32882199225972
620,961,6.105551872974871
621,2886,57.76692463572809
622,397,117.03267646410015
623,3371,5.0664303785844425
624,2251,34.877596981056
625,2525,18.19046955493846
626,2314,40.60603917094147
627,4297,42.48619174971961
628,738,20.321178121005005
629,4400,22.151572780324628
630,1099,13.236802791339073
631,1827,13.457050231720359
632,1103,5.496490811097374
633,1417,37.80128095288606
634,3665,19.131430249684612
635,333,56.024407397515745
636,2218,9.277827767849146
637,2019,6.244364719582336
638,2039,55.42408567722104
639,1736,60.72491777933513
640,4203,1.1242766412880911
641,292,12.043009564970646
642,746,27.473482994996317
643,3947,8.81478247181613
644,3389,16.85666617518487
645,896,24.856808877993444
646,2173,12.595218924316413
647,2829,30.72021701912604
648,48,59.19894866126259
649,1131,51.13450390604419
650,1497,5.320743161159385
651,3896,43.64596979645751
652,3057,7.280284350241473
653,1049,31.367440418921376
654,914,32.20030159910641
655,852,11.520092411047784
656,218,13.689581503349444
657,240,4.647313773674512
658,1630,17.581223474050148
659,4393,47.633986024096004
660,1301,10.739411030718259
661,2890,23.31452161470918
662,169,22.56317591170631
663,3987,93.46064498105083
664,440,14.186909302588617
665,1762,71.35502594706543
666,3803,24.868577662098033
667,3111,4.377897520478143
668,127,28.111806957701447
669,1539,30.07468102308036
670,3033,23.369050985323838
671,1095,7.772636595816522
672,677,32.47791706751843
673,3053,118.0595484029836
674,2908,59.464317182767275
675,721,6.343839016199411
676,3530,21.063226012003383
677,3279,50.17640965174934
678,156,0.4601172197892538
679,361,3.9705721363032467
680,2291,8.628846050327468
681,4147,10.95217930125358
682,1755,22.23371463113088
683,2440,50.186313860286816
684,3654,15.465565771747066
685,3826,72.44134070859928
686,2140,43.996221407604224
687,492,13.177687531079641
688,4317,80.66367447799988
689,1620,79.6112862864953
690,1345,48.9170313947904
691,3655,30.399140644115306
692,1513,33.17974615256276
693,1144,66.38725395908534
694,3001,21.4740276750816
695,1420,29.39318464019101
696,1949,18.394934827078657
697,3238,25.38909280503796
698,860,58.870958762554665
699,2141,40.54823340911028
700,1836,0.21814381910394331
701,453,27.607671294807915
702,859,20.40093770232653
703,1847,1.585616490202625
704,1808,53.73480109072909
705,633,17.020414798859804
706,2547,34.35409132507576
707,1016,60.64444487330974
708,1409,15.635042597457641
709,990,4.750225097422117
710,1269,16.33159343485113
711,3169,42.53323619474318
712,741,45.30681180690968
713,2369,0.39867684892800526
714,1601,43.76277465927072
715,3235,4.084969349869482
716,2762,7.266722740360933
717,773,17.184014156137664
718,1893,33.057737741356334
719,756,8.5502801075788
720,126,61.93724831442512
721,2771,27.0989974611945
722,1770,56.343935591779825
723,1161,10.698729012015576
724,2628,56.15162269105139
725,3131,4.311978910040196
726,2459,14.964678256450611
727,3727,94.17167117905956
728,3042,12.66493016281305
729,344,19.827805455747978
730,626,22.352865457176847
731,2752,45.259913614732284
732,1184,11.514316933213877
733,832,40.315088204788395
734,3736,46.538137926766225
735,1126,44.90574802660797
736,1901,20.950947619378397
737,649,4.370046707976854
738,4469,1.6776483190797506
739,3680,42.574360081897495
740,3234,93.69091086165525
741,1411,11.313465587056328
742,1743,7.232920915371039
743,1783,41.99403360830365
744,2176,2.732200551274019
745,3761,94.70350847921574
746,3056,85.2385937899057
747,3883,44.41912563691332
748,3764,63.081855955043466
749,498,23.559258581845768
750,2728,53.92557238406093
751,2694,45.1259236288349
752,1612,18.319235260801065
753,2877,28.114012414611494
754,3407,9.142593813039234
755,608,26.75857544438287
756,1632,33.93075562059673
757,398,25.53252567982608
758,899,40.83533404912873
759,4438,33.07698197719141
760,2434,0.3343768886598468
761,2325,16.74865759524363
762,680,70.14040536659388
763,4477,78.90209417710278
764,3679,33.513093007570205
765,4302,41.711866882378786
766,993,2.3421756137424268
767,3480,11.9903732110661
768,284,29.189473887920258
769,2607,0.2872623958651275
770,1053,18.628853109684655
771,219,19.825848826154868
772,3805,11.666541533039123
773,380,6.894761625681724
774,2387,17.587211639129578
775,3025,12.46945028768944
776,534,0.27720244449216125
777,1326,43.723203743961264
778,864,24.38575942794472
779,461,14.804347344717229
780,1009,28.556713784396834
781,116,44.14513584543056
782,1008,60.48716087118649
783,2045,34.63770213889785
784,3383,9.92652430072124
785,2115,77.76592390491601
786,227,13.6156966002209
787,1940,37.777647190795676
788,3823,60.96221395877873
789,3247,35.83398641135247
790,1175,1.1423782475459348
791,588,66.20950690237473
792,3145,67.95105716186583
793,3339,32.75640690219194
