,index,lightgbm_split_genre
479,2477,23.075570634601945
480,3467,19.34040729152224
481,1001,16.00031213090007
482,3819,35.20440147802779
483,1456,0.7190129999581245
484,3912,24.262342416922095
485,702,26.839014892719206
486,920,14.885997477638455
487,3230,4.612565423818353
488,166,31.30597680871705
489,1264,47.614778854046506
490,4260,14.903164247755349
491,1470,4.013120825602186
492,2249,8.315983176762671
493,4287,18.384750072376733
494,1077,39.891597436299904
495,1545,30.971835199545552
496,82,7.960401391854816
497,3032,24.807683261771146
498,153,16.885032706709467
499,1935,20.31388552220855
500,1512,38.723904573712105
501,3923,10.640220029019332
502,1745,10.92729158020029
503,1203,16.54196329992743
504,2199,34.554793785573935
505,1996,109.87696199445509
506,2332,12.804821698016582
507,2672,32.96764902482087
508,172,32.665584429407545
509,3007,53.920797564707186
510,1140,19.27595949358556
511,1702,26.763836833866407
512,676,40.32848338013889
513,2623,71.0382399242948
514,645,29.47144090454367
515,3330,17.749151395854355
516,2382,11.57873138393336
517,3856,54.486839291669895
518,2861,17.21938954303772
519,872,3.595304501644307
520,1738,16.834649098302293
521,2151,5.7836315815324895
522,3473,36.590574323640794
523,2836,6.614804648174697
524,3651,21.335738716328407
525,119,22.66786513577233
526,2290,13.853047184659914
527,2938,16.26198575547724
528,2965,31.234407623462374
529,147,6.671216711769603
530,1568,22.017627536921054
531,2013,24.032666219426204
532,3493,81.10565539085833
533,1235,100.39143441269607
534,64,49.81219057323284
535,1764,44.37466693759893
536,673,25.278404283698876
537,2044,23.091898931551384
538,2192,43.67630541542957
539,2948,84.47080970065971
540,781,47.58498790440103
541,1772,38.539363668934186
542,2015,65.3131351632835
543,3359,32.30155338958684
544,1191,4.085817452108415
545,1679,49.73931585024522
546,467,43.28714263927773
547,1741,14.51659245738972
548,3266,3.1166316943154584
549,41,46.84386195297168
550,911,66.0207721662272
551,500,18.756430612819713
552,1100,51.22177859058135
553,2102,71.96760473986032
554,233,39.25378833066782
555,2949,23.726344161135245
556,1323,2.983604349438849
557,1541,48.25195581560715
558,691,44.47787507583027
559,419,26.533353698461895
560,1752,18.894586318071873
561,2538,80.85803946654782
562,3659,5.204648412088687
563,1509,98.48817202069293
564,655,47.47507604556
565,984,53.267044507328194
566,225,42.102067777752495
567,1715,44.93680182864364
568,3658,52.94957670798476
569,4329,61.439474818465555
570,384,18.15292604372422
571,2416,1.6160609936692651
572,216,31.226778118211087
573,2649,16.882366955100395
574,1296,25.941789831157024
575,4160,5.0239950990739715
576,1467,77.36034448594637
577,1672,5.827631034606895
578,2703,8.5912695054798
579,315,20.079064430296853
580,1181,12.150203450277502
581,3036,14.899740830175915
582,1442,4.632418183105273
583,4406,73.92107204200259
584,99,17.60070212057815
585,1007,26.618728048312818
586,200,11.820259846267561
587,2795,9.708039256152972
588,2349,16.6912424688459
589,2346,35.130741874800464
590,2505,40.39340262154724
591,3149,21.059732244778246
592,3831,3.730412911722148
593,3698,11.217975153412809
594,1516,77.54586759416787
595,1271,47.073338966177005
596,606,13.86813986153814
597,3093,9.276446289862065
598,2223,72.75286187888321
599,154,44.59005004913365
600,807,25.470381900788595
601,4261,35.14446353408887
602,43,33.455412961066656
603,2560,60.9858421245731
604,3298,52.89315625596271
605,3671,12.502776713399001
606,3450,24.002150204478333
607,3319,5.305573277475247
608,281,27.847283350967302
609,1668,15.830753522198506
610,2751,5.501683869317716
611,3243,30.766896735013333
612,3372,5.241174020498875
613,2328,75.29498149520356
614,184,25.887419857806776
615,4417,17.166580210548076
616,1803,39.07321828980321
617,2372,33.20489736207168
618,506,33.1358021515307
619,1852,53.15787585920006
620,961,16.3950087919078
621,2886,71.49582763381434
622,397,107.18800309162523
623,3371,18.7700024392538
624,2251,29.199754301895467
625,2525,4.533316486363077
626,2314,37.01816989875303
627,4297,45.083201423324795
628,738,32.708085176016084
629,4400,2.9216508692989436
630,1099,19.190132971796004
631,1827,14.67265669032679
632,1103,14.87790627199007
633,1417,56.5114962695223
634,3665,33.60573424364745
635,333,65.71637964265216
636,2218,13.274692260528639
637,2019,11.432541083203745
638,2039,34.30742627414649
639,1736,53.315313019539616
640,4203,1.9785181040166862
641,292,23.46698773175217
642,746,19.54050047316818
643,3947,26.868519543814898
644,3389,4.879143105070028
645,896,14.425799873615347
646,2173,19.92942255287946
647,2829,48.34696798428236
648,48,52.27170910050256
649,1131,66.08363791695243
650,1497,1.5973059756918246
651,3896,47.92915427318691
652,3057,5.828410591299537
653,1049,24.79025403137223
654,914,42.474954152246596
655,852,20.70423103690686
656,218,34.85540225325033
657,240,11.398798808720585
658,1630,9.45490963965375
659,4393,35.63456891759526
660,1301,17.786938209673906
661,2890,48.19798231124879
662,169,21.339809807067184
663,3987,54.842473963277186
664,440,12.396264322014304
665,1762,83.28232367094432
666,3803,29.13990080154153
667,3111,29.505623816144066
668,127,17.23815802078923
669,1539,41.53790897985755
670,3033,48.21779364158437
671,1095,2.973085255762669
672,677,31.987338900280463
673,3053,123.7858859020376
674,2908,30.124330839313927
675,721,9.995053296230196
676,3530,5.535710190483542
677,3279,72.90327639480586
678,156,8.07133792172209
679,361,20.412153991725233
680,2291,15.867740899300742
681,4147,8.355986429894045
682,1755,25.914835534154207
683,2440,37.524660996084094
684,3654,27.70645601892764
685,3826,80.10424288439631
686,2140,47.69225951144992
687,492,25.113106780437136
688,4317,48.30379591892422
689,1620,74.32719095715538
690,1345,52.17359149493993
691,3655,29.076349902168943
692,1513,23.973188237626175
693,1144,74.71175289811515
694,3001,24.532641104824563
695,1420,21.28516990639605
696,1949,14.05751857669378
697,3238,25.44770510898286
698,860,42.37560893844278
699,2141,42.07878911373018
700,1836,10.565484381377189
701,453,24.926066978236634
702,859,27.360966794838816
703,1847,1.3265488948175914
704,1808,32.37729712085098
705,633,50.671387759899005
706,2547,39.26282830061683
707,1016,53.007292454778025
708,1409,7.990000980101314
709,990,10.312688875376239
710,1269,18.049219249504517
711,3169,46.98103844598464
712,741,46.3130088196136
713,2369,26.711190251374376
714,1601,37.3336638759647
715,3235,13.289248328900413
716,2762,2.9696616214715164
717,773,11.687636073596366
718,1893,46.10851494033423
719,756,25.369321088921197
720,126,62.85623871934263
721,2771,19.25929482659072
722,1770,52.460328772044704
723,1161,3.891769593326501
724,2628,57.93127847203934
725,3131,18.247657836346193
726,2459,31.459294837875888
727,3727,101.282664592115
728,3042,1.3495316185653508
729,344,5.298619731492863
730,626,39.447651222520676
731,2752,33.41859081387523
732,1184,11.842999053584009
733,832,50.908339920398106
734,3736,23.213569738469843
735,1126,46.61697316548663
736,1901,27.999006195461178
737,649,23.482958462586453
738,4469,1.5421318931926038
739,3680,51.39922188495491
740,3234,81.63253768078741
741,1411,9.437873110036264
742,1743,4.940807021903822
743,1783,39.716114587418105
744,2176,15.370435205339078
745,3761,53.81483985992617
746,3056,106.43869950330122
747,3883,51.09652428915223
748,3764,43.438958148396296
749,498,15.009707866793576
750,2728,67.80900050572032
751,2694,35.78710398410121
752,1612,17.465991439285432
753,2877,26.830689125779656
754,3407,15.786054350146166
755,608,24.93776282603153
756,1632,40.471911210285015
757,398,25.612910544273944
758,899,23.45513546412502
759,4438,44.67862405093915
760,2434,24.658827884073048
761,2325,6.409899263432948
762,680,52.76286576908012
763,4477,65.38265440339
764,3679,26.093556045239865
765,4302,36.904219012202006
766,993,7.268123633095911
767,3480,32.148840332415006
768,284,5.916762326607852
769,2607,2.2540779029960163
770,1053,22.31787636839988
771,219,32.99334822529505
772,3805,18.52418375533412
773,380,17.84999688684809
774,2387,34.998539951411914
775,3025,11.05643942876118
776,534,1.6134892093579083
777,1326,47.74023472698799
778,864,27.5292792860472
779,461,19.509967977230332
780,1009,33.986997625153776
781,116,32.88624229989347
782,1008,29.18476842501059
783,2045,41.95871377669144
784,3383,13.11044808749179
785,2115,57.48214485563514
786,227,0.6817231280624583
787,1940,17.05986294351773
788,3823,71.52466574512677
789,3247,31.806374807392928
790,1175,4.456781133308596
791,588,69.81462004107183
792,3145,44.16128173721319
793,3339,26.979964977879234
