,index,pol_reg_genr_cluster_pca_like,y_valid
670,3033,0.947886285763019,103.50235939596837
671,1095,10.838110672558457,231.70145434483996
672,677,37.07669652404422,350.7274898214247
673,3053,94.68372259904142,36.36621758822734
674,2908,29.981216847720418,271.406593461764
675,721,0.9328112720733088,264.1050440404412
676,3530,17.12134007409651,147.01766326786276
677,3279,44.99293979002255,189.7735720377038
678,156,11.698018636247866,315.7433813799455
679,361,27.20067315988655,273.095999382397
680,2291,9.32214733458241,233.76791298287566
681,4147,11.963343960503124,145.1612697954261
682,1755,18.20041645632071,230.53528933816213
683,2440,36.05802624121765,145.9014852119788
684,3654,8.459888507347046,141.70299807102637
685,3826,59.06738975727609,103.41475365175228
686,2140,7.570434587097083,206.8923090540886
687,492,27.736526902382934,377.49034011897027
688,4317,4.559284214486979,74.87241255813294
689,1620,68.5503550006546,180.22266757092657
690,1345,47.42347362226525,279.1065760725248
691,3655,1.8329972830015038,139.40292234416594
692,1513,15.399152813157684,319.82168340842213
693,1144,52.87107097922001,305.97750969639003
694,3001,57.82352171891455,160.23130984933246
695,1420,15.675686851286883,161.76118085601132
696,1949,21.41992847477661,267.44503099323384
697,3238,3.6365556602154356,180.8426145335536
698,860,36.99108618820458,223.53144602260159
699,2141,32.14502810239583,205.33914222258684
700,1836,5.552981698437861,231.953960062732
701,453,9.230128446921299,285.05501791417646
702,859,21.072268008827905,288.44207539763903
703,1847,0.5676862000288168,215.7243341415698
704,1808,81.08809555330527,256.51767083309903
705,633,11.264057862493644,274.6332717245777
706,2547,8.875096819887602,188.42362562683357
707,1016,134.57294657097955,197.71902983424724
708,1409,5.54604800369782,185.37724072773767
709,990,5.750092294942078,275.75501635718774
710,1269,19.66511256226778,275.0500382590699
711,3169,43.13266251336094,249.94620006193068
712,741,22.616148012520284,243.284427163355
713,2369,0.23621178054224856,252.43765737958762
714,1601,51.27350733624431,204.63282470596366
715,3235,13.467508140636568,223.02236253834604
716,2762,18.094136083178114,294.0559988634078
717,773,42.00064564031655,294.45188061925296
718,1893,55.95704053337596,144.81364592563585
719,756,47.09746759974388,191.54072331038995
720,126,38.825034705031214,323.68608864645637
721,2771,53.49556530887779,253.27581630885075
722,1770,57.39358544540909,373.58749638279545
723,1161,36.39735393610664,297.77237084150005
724,2628,18.91075879417869,228.6154898785514
725,3131,15.293799106807569,104.36391678087777
726,2459,9.94257805436871,169.16177603477092
727,3727,25.517293505849068,158.50041744398732
728,3042,40.83980607732042,96.45118504562555
729,344,47.16256638040923,297.88221829754485
730,626,49.910992679521996,321.2114164825675
731,2752,44.61141285251773,105.39587862159584
732,1184,1.4124013686587773,258.0761608052842
733,832,44.74277650519235,208.21899992997723
734,3736,13.615743806458866,61.761666760733775
735,1126,54.81058809739699,348.84126438402984
736,1901,38.823531997057685,107.61062159448879
737,649,16.1754746223167,179.70864286721846
738,4469,8.939277227936245,88.70553375609147
739,3680,90.57291156487587,38.09598140980172
740,3234,126.9330187765914,237.5461202122412
741,1411,4.821956956699438,183.74721861704523
742,1743,18.359192021995682,281.02836158919916
743,1783,24.432680171714082,295.2313688133818
744,2176,21.267106211661286,178.40929419970254
745,3761,39.71105511027778,162.170122248747
746,3056,104.92803974554465,57.48636653724274
747,3883,15.002138247166926,161.47526828398512
748,3764,87.62892109349269,336.97785204879347
749,498,0.24916372860940328,363.56301224395514
750,2728,74.73844702724554,103.82696057492345
751,2694,50.26493243474593,227.69438981535833
752,1612,34.169602027151655,207.48069149701143
753,2877,48.439853857930046,247.31376522222868
754,3407,35.70946307938029,60.97267107953889
755,608,38.557051377130904,246.0764770458515
756,1632,55.43445268804854,134.35740661084859
757,398,41.78147071434856,235.38208613658017
758,899,16.929362023796102,295.74478839483186
759,4438,36.831565952567686,101.30006270054297
760,2434,30.583200633055696,292.0726665683714
761,2325,23.322132777329443,154.5697177759077
762,680,72.2759459073311,312.33439035194544
763,4477,84.15469002738064,180.69552069077466
764,3679,36.08840444234556,64.39868067407042
765,4302,1.6145786357541283,142.25756695562097
766,993,33.5185865441743,263.6382571567112
767,3480,13.481408322909942,228.9575027654964
768,284,47.62479838464901,282.9589330945016
769,2607,1.0947815257498519,258.716675237662
770,1053,7.43998392087866,259.9888232024581
771,219,29.047440905624626,291.2594478047045
772,3805,30.248925394779718,145.71417947249225
773,380,4.399099480334087,292.68260043486515
774,2387,16.22862521623972,164.14412686184698
775,3025,28.502308984831316,116.40396279824806
776,534,30.471679388368557,315.5500906280859
777,1326,2.972660721344397,123.90916625115592
778,864,38.0515547402818,307.1959095744291
779,461,21.167626090071707,241.34152667872027
780,1009,25.962864477147036,328.3075377590062
781,116,13.831728250525885,355.3218021051962
782,1008,35.872927340809866,156.38521461709476
783,2045,6.15676404810489,212.56748119163223
784,3383,14.364929148302537,185.48975072369282
785,2115,55.754177346750396,233.3134092564785
786,227,5.233283225916949,251.1870619566662
787,1940,1.0020270662865158,93.61540395666526
788,3823,161.51135318702606,135.74286123661076
789,3247,38.85053599021967,134.7778874733642
790,1175,1.711349582557716,264.88972624464157
791,588,49.90185798746177,193.3106652167659
792,3145,42.78032046779228,215.74820682006896
793,3339,12.529085546392054,180.28642094027788
